from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
33,33,,,246071024607203+1160248+0,246071024607203+1159598+0,1,
33,33,,,246072524607273+1160248+0,246072524607273+1159598+0,1,
33,33,,,246072524607274+1160248+0,246072524607274+1159598+0,1,
33,33,,,246071024607203+1160252+0,246071724607203+1161223+0,1,
33,33,,,246073124607621+1160252+0,246073124607621+1161223+0,1,
33,33,,,246073124607622+1160252+0,246073124607622+1161223+0,1,
33,33,,,246072924607296+1164355+0,246072924607296+1163912+0,1,
33,33,,,246073724607377+1164358+0,246073024607587+1163909+0,1,
33,33,,,246073724607377+1164384+0,246073024607587+1159750+0,1,
33,33,,,246075724607576+1164389+0,246071524607646+1159749+0,1,
33,33,,,246073624607366+1164410+0,246073624607366+1163955+0,1,
33,33,,,246075124607517+1164415+0,246073024607587+1163951+0,1,
33,33,,,246071624607167+1164439+0,246071624607167+1159776+0,1,
33,33,,,246072324607237+1164440+0,246072324607237+1159777+0,1,
33,33,,,246074424607447+1164447+0,246073024607587+1159776+0,1,
33,33,,,246072324607237+1164477+0,246072324607237+1163983+0,1,
33,33,,,246075024607506+1164485+0,246075024607576+1163991+0,1,
33,33,,,246075024607506+1164513+0,246075024607646+1163715+0,1,
33,33,,,246073024607307+1164536+0,246073024607307+1164026+0,1,
33,33,,,246074324607436+1164539+0,246074324607436+1164029+0,1,
33,33,,,246075024607506+1164541+0,246075024607576+1164031+0,1,
33,33,,,246075724607576+1164542+0,246075024607576+1164031+0,1,
33,33,,,246071624607167+1164559+0,246071624607167+1164057+0,1,
33,33,,,246075724607576+1164570+0,246075024607576+1164066+0,1,
33,33,,,246076424607646+1164590+0,246076424607646+1164091+0,1,
33,33,,,246073724607377+1164684+0,246073024607587+1161421+0,1,
33,33,,,246074324607436+1164713+0,246074324607436+1164151+0,1,
33,33,,,246073624607366+1164739+0,246073624607366+1164180+0,1,
33,33,,,246075824607587+1164746+0,246073024607587+1164176+0,1,
33,33,,,246073724607377+1164768+0,246073724607377+1164215+0,1,
33,33,,,246074424607447+1164770+0,246074424607447+1164217+0,1,
33,33,,,246071624607167+1164788+0,246071624607167+1164240+0,1,
33,33,,,246072924607296+1164791+0,246072924607296+1164243+0,1,
33,33,,,246073624607366+1164793+0,246073624607366+1164245+0,1,
33,33,,,246074424607447+1164796+0,246074424607447+1164248+0,1,
33,33,,,246072424607241+1164817+0,246072424607241+1164277+0,1,
33,33,,,246073024607307+1164819+0,246073024607587+1164275+0,1,
33,33,,,246075024607506+1164828+0,246075024607646+1162738+0,1,
33,33,,,246071624607167+1164829+0,246071624607167+1162739+0,1,
33,33,,,246075124607517+1164829+0,246075124607587+1162739+0,1,
33,33,,,246073724607377+1164835+0,246073024607377+1162739+0,1,
33,33,,,246074324607436+1164836+0,246074324607436+1162742+0,1,
33,33,,,246073124607621+1159619+0,246073124607621+1159445+1,1,
33,33,,,246072524607274+1159631+1,246072524607274+1159460+1,1,
33,33,,,246073124607623+1159631+1,246073124607623+1159460+1,1,
33,33,,,246072524607274+1159631+1,246072524607274+1159464+1,1,
33,33,,,246072524607274+1159637+1,246072524607284+1159491+1,1,
33,33,,,246073124607623+1159637+1,246073124607633+1159491+1,1,
33,33,,,246071424607635+1159638+1,246071024607215+1159491+1,1,
33,33,,,246071024607202+1159649+1,246071024607202+1159498+1,1,
33,33,,,246071024607204+1159649+1,246071024607204+1159498+1,1,
33,33,,,246073124607621+1159655+1,246073124607621+1159502+1,1,
33,33,,,246071024607202+1159657+1,246071024607202+1159502+1,1,
33,33,,,246071024607201+1159660+1,246071024607201+1159504+1,1,
33,33,,,246071424607635+1159661+1,246071424607635+1159505+1,1,
33,33,,,246073124607624+1159664+1,246073124607624+1159512+1,1,
33,33,,,246071024607204+1159672+0,246071024607204+1158234+0,1,
33,33,,,246073124607621+1159672+0,246073124607621+1158234+0,1,
33,33,,,246071024607204+1159674+0,246071024607204+1159522+0,1,
33,33,,,246071424607635+1159675+0,246071424607635+1159523+0,1,
33,33,,,246072524607272+1159680+0,246072524607272+1159528+0,1,
33,33,,,246073124607621+1159680+0,246073124607621+1159528+0,1,
33,33,,,246071024607201+1159680+0,246071024607201+1159528+0,1,
33,33,,,246073124607621+1159686+0,246073124607621+1159532+0,1,
33,33,,,246071424607635+1159687+0,246071424607635+1159533+0,1,
33,33,,,246072524607272+1159692+0,246072524607272+1159538+0,1,
33,33,,,246073124607623+1159692+0,246073124607623+1159538+0,1,
33,33,,,246071424607635+1159693+0,246071424607635+1159539+0,1,
33,33,,,246072524607272+1159694+0,246072524607272+1159544+0,1,
33,33,,,246071024607204+1159703+0,246071024607204+1159558+0,1,
33,33,,,246072524607272+1159703+0,246072524607272+1159558+0,1,
33,33,,,246073124607624+1159703+0,246073124607624+1159558+0,1,
33,33,,,246071024607204+1159840+0,246071024607204+1159564+0,1,
33,33,,,246072524607274+1159840+0,246072524607274+1159564+0,1,
33,33,,,246073124607621+1159840+0,246073124607621+1159564+0,1,
33,33,,,246073124607623+1159840+0,246073124607623+1159564+0,1,
33,33,,,246071024607202+1159936+0,246071024607202+1159568+0,1,
33,33,,,246073124607623+1159936+0,246073124607623+1159568+0,1,
33,33,,,246071024607204+1160000+0,246071024607204+1159572+0,1,
33,33,,,246073124607622+1160000+0,246073124607622+1159572+0,1,
33,33,,,246071024607202+1160015+0,246071024607202+1159574+0,1,
33,33,,,246073124607623+1160015+0,246073124607623+1159574+0,1,
33,33,,,246071424607635+1160016+0,246071424607635+1159575+0,1,
33,33,,,246071524607646+1160021+0,246075024607576+1163873+0,1,
33,33,,,246072524607272+1160058+0,246072524607272+1159578+0,1,
33,33,,,246073124607621+1160058+0,246073124607621+1159578+0,1,
33,33,,,246071424607635+1160059+0,246071424607635+1159579+0,1,
33,33,,,246073124607621+1160185+0,246073124607621+1159584+0,1,
33,33,,,246072524607272+1160242+0,246072524607272+1159590+0,1,
33,33,,,246073124607622+1160242+0,246073124607622+1159590+0,1,
33,33,,,246073124607621+1160246+0,246073124607621+1159594+0,1,
33,33,,,246073124607623+1160248+0,246073124607623+1159598+0,1,
33,33,,,246071424607635+1160249+0,246071424607635+1159599+0,1,
33,33,,,246071024607203+1160252+0,246071024607133+1161221+0,1,
33,33,,,246071024607201+1160252+0,246071724607201+1161223+0,1,
33,33,,,246071024607202+1160252+0,246071724607202+1161223+0,1,
33,33,,,246073124607623+1160252+0,246073124607623+1161223+0,1,
33,33,,,246071024607204+1160257+0,246071424607635+1159610+0,1,
33,33,,,246072524607274+1160257+0,246071424607635+1159610+0,1,
33,33,,,246071424607635+1160258+0,246071524607226+1164290+0,1,
33,33,,,246071624607167+1164328+0,246071624607167+1159728+0,1,
33,33,,,246073624607366+1164333+0,246071524607646+1159727+0,1,
33,33,,,246076424607646+1164351+0,246076424607646+1163908+0,1,
33,33,,,246075724607576+1164416+0,246075024607576+1163957+0,1,
33,33,,,246076424607646+1164438+0,246071524607646+1159775+0,1,
33,33,,,246072424607241+1164441+0,246072424607241+1159778+0,1,
33,33,,,246073724607377+1164445+0,246073024607587+1159776+0,1,
33,33,,,246071624607167+1164476+0,246071624607167+1163982+0,1,
33,33,,,246073724607377+1164482+0,246073724607377+1163988+0,1,
33,33,,,246074424607447+1164484+0,246074424607447+1163990+0,1,
33,33,,,246071624607167+1164504+0,246071624607167+1163716+0,1,
33,33,,,246073624607366+1164564+0,246073624607366+1164062+0,1,
33,33,,,246072324607237+1164592+0,246072324607237+1164093+0,1,
33,33,,,246073624607366+1164596+0,246073624607366+1164097+0,1,
33,33,,,246073724607377+1164597+0,246073724607587+1164092+0,1,
33,33,,,246075824607587+1164603+0,246073724607587+1164092+0,1,
33,33,,,246075024607506+1164648+0,246075024607646+1163731+0,1,
33,33,,,246075124607517+1164649+0,246075124607587+1163732+0,1,
33,33,,,246075724607576+1164650+0,246075024607646+1163731+0,1,
33,33,,,246075724607576+1164689+0,246071524607646+1161420+0,1,
33,33,,,246076424607646+1164705+0,246076424607646+1164143+0,1,
33,33,,,246073724607377+1164712+0,246073724607377+1164150+0,1,
33,33,,,246071524607226+1164733+0,246071524607226+1164175+0,1,
33,33,,,246074424607447+1164742+0,246073024607587+1164176+0,1,
33,33,,,246072324607237+1164763+0,246072324607237+1164210+0,1,
33,33,,,246073024607307+1164766+0,246073024607307+1164213+0,1,
33,33,,,246075824607587+1164773+0,246075124607587+1164219+0,1,
33,33,,,246074324607436+1164795+0,246074324607436+1164247+0,1,
33,33,,,246075124607517+1164798+0,246075124607587+1164249+0,1,
33,33,,,246074324607436+1164822+0,246074324607436+1164280+0,1,
33,33,,,246073024607307+1164833+0,246073024607377+1162739+0,1,
33,33,,,246075724607576+1164838+0,246075024607646+1162738+0,1,
33,33,,,246071424607635+1159620+0,246071424607635+1159446+1,1,
33,33,,,246073124607624+1159625+1,246073124607624+1159457+1,1,
33,33,,,246071024607203+1159631+1,246071024607203+1159460+1,1,
33,33,,,246073124607621+1159631+1,246073124607621+1159464+1,1,
33,33,,,246073124607623+1159631+1,246073124607623+1159464+1,1,
33,33,,,246071024607202+1159635+1,246071024607202+1159468+1,1,
33,33,,,246071024607202+1159637+1,246071024607212+1159491+1,1,
33,33,,,246071024607201+1159655+1,246071024607201+1159502+1,1,
33,33,,,246072524607272+1159655+1,246072524607272+1159502+1,1,
33,33,,,246073124607622+1159655+1,246073124607622+1159502+1,1,
33,33,,,246071024607203+1159657+1,246071024607203+1159502+1,1,
33,33,,,246071024607202+1159660+1,246071024607202+1159504+1,1,
33,33,,,246071024607203+1159660+1,246071024607203+1159504+1,1,
33,33,,,246071024607204+1159660+1,246071024607204+1159504+1,1,
33,33,,,246073124607621+1159660+1,246073124607621+1159504+1,1,
33,33,,,246073124607621+1159668+1,246073124607621+1159516+1,1,
33,33,,,246073124607622+1159668+1,246073124607622+1159516+1,1,
33,33,,,246071024607201+1159672+0,246071024607201+1158234+0,1,
33,33,,,246072524607273+1159672+0,246072524607273+1158234+0,1,
33,33,,,246073124607622+1159672+0,246073124607622+1158234+0,1,
33,33,,,246071024607203+1159674+0,246071024607203+1159522+0,1,
33,33,,,246073124607623+1159686+0,246073124607623+1159532+0,1,
33,33,,,246071024607202+1159692+0,246071024607202+1159538+0,1,
33,33,,,246072524607273+1159692+0,246072524607273+1159538+0,1,
33,33,,,246073124607624+1159692+0,246073124607624+1159538+0,1,
33,33,,,246071024607203+1159694+0,246071024607203+1159544+0,1,
33,33,,,246072524607273+1159694+0,246072524607273+1159544+0,1,
33,33,,,246073124607624+1159699+0,246073124607624+1159550+0,1,
33,33,,,246071424607635+1159704+0,246071424607635+1159559+0,1,
33,33,,,246071424607635+1159841+0,246071424607635+1159565+0,1,
33,33,,,246072524607274+1159936+0,246072524607274+1159568+0,1,
33,33,,,246071424607635+1159937+0,246071424607635+1159569+0,1,
33,33,,,246071024607202+1160000+0,246071024607202+1159572+0,1,
33,33,,,246073124607624+1160000+0,246073124607624+1159572+0,1,
33,33,,,246071024607201+1160015+0,246071024607201+1159574+0,1,
33,33,,,246073124607624+1160015+0,246073124607624+1159574+0,1,
33,33,,,246071524607646+1160021+0,246076424607646+1163868+0,1,
33,33,,,246071024607201+1160058+0,246071024607201+1159578+0,1,
33,33,,,246071024607203+1160058+0,246071024607203+1159578+0,1,
33,33,,,246071024607204+1160058+0,246071024607204+1159578+0,1,
33,33,,,246071024607203+1160185+0,246071024607203+1159584+0,1,
33,33,,,246073124607623+1160185+0,246073124607623+1159584+0,1,
33,33,,,246071024607203+1160242+0,246071024607203+1159590+0,1,
33,33,,,246071024607204+1160246+0,246071024607204+1159594+0,1,
33,33,,,246073124607623+1160246+0,246073124607623+1159594+0,1,
33,33,,,246073124607624+1160246+0,246073124607624+1159594+0,1,
33,33,,,246071024607201+1160248+0,246071024607201+1159598+0,1,
33,33,,,246072524607272+1160248+0,246072524607272+1159598+0,1,
33,33,,,246072524607272+1160252+0,246072524607272+1161223+0,1,
33,33,,,246072924607296+1164331+0,246071524607646+1159727+0,1,
33,33,,,246073024607307+1164332+0,246073024607587+1159728+0,1,
33,33,,,246071524607226+1164351+0,246071524607226+1163908+0,1,
33,33,,,246071624607167+1164352+0,246071624607167+1163909+0,1,
33,33,,,246072324607237+1164353+0,246072324607237+1163910+0,1,
33,33,,,246072424607241+1164354+0,246072424607241+1163911+0,1,
33,33,,,246075124607517+1164388+0,246073024607587+1159750+0,1,
33,33,,,246073024607307+1164409+0,246073024607587+1163951+0,1,
33,33,,,246073724607377+1164411+0,246073024607587+1163951+0,1,
33,33,,,246075824607587+1164417+0,246073024607587+1163951+0,1,
33,33,,,246076424607646+1164475+0,246076424607646+1163981+0,1,
33,33,,,246075824607587+1164488+0,246075124607587+1163992+0,1,
33,33,,,246072424607241+1164506+0,246072424607241+1163718+0,1,
33,33,,,246074424607447+1164540+0,246074424607447+1164030+0,1,
33,33,,,246071524607226+1164638+0,246071524607226+1163731+0,1,
33,33,,,246072424607241+1164641+0,246072424607241+1163734+0,1,
33,33,,,246072324607237+1164679+0,246072324607237+1161422+0,1,
33,33,,,246072424607241+1164680+0,246072424607241+1161423+0,1,
33,33,,,246072924607296+1164681+0,246071524607646+1161420+0,1,
33,33,,,246072324607237+1164707+0,246072324607237+1164145+0,1,
33,33,,,246073624607366+1164711+0,246073624607366+1164149+0,1,
33,33,,,246072924607296+1164737+0,246072924607296+1164179+0,1,
33,33,,,246073724607377+1164740+0,246073024607587+1164176+0,1,
33,33,,,246072924607296+1164765+0,246072924607296+1164212+0,1,
33,33,,,246071524607226+1164787+0,246071524607226+1164239+0,1,
33,33,,,246075024607506+1164797+0,246075024607646+1164239+0,1,
33,33,,,246072924607296+1164818+0,246072924607296+1164278+0,1,
33,33,,,246073724607377+1164821+0,246073024607587+1164275+0,1,
33,33,,,246074424607447+1164823+0,246073024607587+1164275+0,1,
33,33,,,246075024607506+1164824+0,246075024607576+1164281+0,1,
33,33,,,246072524607272+1159619+0,246072524607272+1159445+1,1,
33,33,,,246072524607274+1159619+0,246072524607274+1159445+1,1,
33,33,,,246073124607624+1159619+0,246073124607624+1159445+1,1,
33,33,,,246071024607204+1159625+1,246071024607204+1159457+1,1,
33,33,,,246071024607202+1159631+1,246071024607202+1159460+1,1,
33,33,,,246071024607204+1159631+1,246071024607204+1159460+1,1,
33,33,,,246072524607272+1159631+1,246072524607272+1159464+1,1,
33,33,,,246072524607273+1159631+1,246072524607273+1159464+1,1,
33,33,,,246073124607622+1159631+1,246073124607622+1159464+1,1,
33,33,,,246071024607204+1159635+1,246071024607204+1159468+1,1,
33,33,,,246071024607201+1159637+1,246071024607211+1159491+1,1,
33,33,,,246072524607273+1159637+1,246072524607283+1159491+1,1,
33,33,,,246071424607635+1159638+1,246073124607635+1159491+1,1,
33,33,,,246072524607274+1159655+1,246072524607274+1159502+1,1,
33,33,,,246071024607202+1159664+1,246071024607202+1159512+1,1,
33,33,,,246071024607204+1159664+1,246071024607204+1159512+1,1,
33,33,,,246072524607273+1159664+1,246072524607273+1159512+1,1,
33,33,,,246073124607621+1159664+1,246073124607621+1159512+1,1,
33,33,,,246073124607623+1159668+1,246073124607623+1159516+1,1,
33,33,,,246071424607635+1159669+1,246071424607635+1159517+1,1,
33,33,,,246072524607272+1159674+0,246072524607272+1159522+0,1,
33,33,,,246073124607623+1159674+0,246073124607623+1159522+0,1,
33,33,,,246072524607273+1159680+0,246072524607273+1159528+0,1,
33,33,,,246072524607274+1159680+0,246072524607274+1159528+0,1,
33,33,,,246073124607622+1159686+0,246073124607622+1159532+0,1,
33,33,,,246072524607274+1159692+0,246072524607274+1159538+0,1,
33,33,,,246073124607621+1159692+0,246073124607621+1159538+0,1,
33,33,,,246073124607623+1159694+0,246073124607623+1159544+0,1,
33,33,,,246071024607201+1159699+0,246071024607201+1159550+0,1,
33,33,,,246071024607202+1159840+0,246071024607202+1159564+0,1,
33,33,,,246073124607624+1159840+0,246073124607624+1159564+0,1,
33,33,,,246071024607203+1159936+0,246071024607203+1159568+0,1,
33,33,,,246072524607273+1159936+0,246072524607273+1159568+0,1,
33,33,,,246073124607621+1159936+0,246073124607621+1159568+0,1,
33,33,,,246072524607272+1160000+0,246072524607272+1159572+0,1,
33,33,,,246072524607273+1160000+0,246072524607273+1159572+0,1,
33,33,,,246072524607272+1160015+0,246072524607272+1159574+0,1,
33,33,,,246072524607274+1160015+0,246072524607274+1159574+0,1,
33,33,,,246071524607646+1160021+0,246074324607436+1163872+0,1,
33,33,,,246071024607202+1160242+0,246071024607202+1159590+0,1,
33,33,,,246073124607621+1160242+0,246073124607621+1159590+0,1,
33,33,,,246071024607203+1160246+0,246071024607203+1159594+0,1,
33,33,,,246072524607274+1160246+0,246072524607274+1159594+0,1,
33,33,,,246071424607635+1160247+0,246071424607635+1159595+0,1,
33,33,,,246071024607202+1160252+0,246071024607132+1161221+0,1,
33,33,,,246071024607204+1160252+0,246071724607204+1161223+0,1,
33,33,,,246072524607273+1160252+0,246072524607273+1161223+0,1,
33,33,,,246073124607624+1160252+0,246073124607624+1161223+0,1,
33,33,,,246071424607635+1160253+0,246071424607635+1161222+0,1,
33,33,,,246072524607273+1160257+0,246072624607274+1159609+0,1,
33,33,,,246075124607587+1163862+0,246073024607587+1161465+0,1,
33,33,,,246071524607226+1163885+0,246071524607226+1164313+0,1,
33,33,,,246074324607436+1163893+0,246074324607436+1164321+0,1,
33,33,,,246075024607576+1163895+0,246075024607506+1164323+0,1,
33,33,,,246073624607366+1163945+0,246073624607366+1164397+0,1,
33,33,,,246074324607436+1163947+0,246074324607436+1164399+0,1,
33,33,,,246075124607587+1163959+0,246075124607517+1164435+0,1,
33,33,,,246073624607366+1164074+0,246073624607366+1164576+0,1,
33,33,,,246073024607307+1164105+0,246073024607307+1164610+0,1,
33,33,,,246072924607296+1164116+0,246072924607296+1164657+0,1,
33,33,,,246072924607296+1164170+0,246072924607296+1164723+0,1,
33,33,,,246073024607587+1164171+0,246074424607447+1164728+0,1,
33,33,,,246073624607366+1164172+0,246073624607366+1164725+0,1,
33,33,,,246074324607436+1164173+0,246074324607436+1164727+0,1,
33,33,,,246072424607241+1164199+0,246072424607241+1164750+0,1,
33,33,,,246073724607377+1164234+0,246073724607377+1164781+0,1,
33,33,,,246075024607576+1164237+0,246075724607576+1164785+0,1,
33,33,,,246075124607587+1164238+0,246075824607587+1164786+0,1,
33,33,,,246074424607447+1164271+0,246074424607447+1164810+0,1,
33,33,,,246072924607646+1164286+0,246071524607366+1164840+0,1,
33,33,,,246071524607646+1161400+0,246072924607296+1164548+0,1,
33,33,,,246073124607622+1159442+0,246073124607622+1159616+0,1,
33,33,,,246071024607211+1159447+0,246071024607201+1159621+1,1,
33,33,,,246071024607215+1159447+0,246071424607635+1159622+1,1,
33,33,,,246072524607282+1159447+0,246072524607272+1159621+1,1,
33,33,,,246073124607621+1159450+1,246073124607621+1159623+1,1,
33,33,,,246071024607203+1159454+1,246071024607203+1159627+1,1,
33,33,,,246073124607634+1159459+1,246073124607624+1159629+1,1,
33,33,,,246072524607272+1159466+1,246072524607272+1159633+1,1,
33,33,,,246072524607274+1159482+0,246072524607274+1159639+0,1,
33,33,,,246073124607621+1159482+0,246073124607621+1159639+0,1,
33,33,,,246073124607622+1159489+0,246073124607622+1159643+0,1,
33,33,,,246071024607203+1159492+0,246071024607203+1159645+0,1,
33,33,,,246073124607621+1159492+0,246073124607621+1159645+0,1,
33,33,,,246072524607272+1159500+0,246072524607272+1159653+0,1,
33,33,,,246072524607272+1159506+0,246072524607272+1159658+0,1,
33,33,,,246071024607204+1159510+0,246071024607204+1159662+0,1,
33,33,,,246071024607201+1159514+0,246071024607201+1159666+0,1,
